sim_seed,total_trades,mean_cum_return_pct,daily_equity_sharpe,trade_level_sharpe
657,238,23.009706285171927,0.3876510486630087,0.48621198947674954
658,242,39.59575226582787,0.5553308628515223,0.7584538402958427
659,248,60.817491006716395,0.6910998378726049,0.9316780605111011
660,238,19.82675218323031,0.3262515570446992,0.4436549506550052
661,254,45.76486052772456,0.569792717236352,0.7598444570614903
662,259,60.307228715717955,0.6020333199691477,0.8365201570444482
663,246,57.53742462299736,0.6985923725695626,1.0261453973098091
664,254,12.139832975809654,0.25675931161208837,0.2880213975830546
665,242,54.17051399109497,0.5976270423360519,0.7288876083481861
666,244,37.530887961994345,0.3748179580207473,0.47875279612356947
667,225,41.939715958288716,0.6104279219138254,0.947276427922237
668,232,24.935638347237298,0.3429375797385697,0.4508346744036557
669,247,43.421625809627685,0.47195485698042194,0.7299759406718753
670,253,53.1775054769278,0.6468533891597521,0.8330449053121163
671,244,50.024898986643166,0.6438074924709829,0.9423921554252084
672,248,34.48433318947865,0.3911262410491887,0.49691493038723555
673,240,29.30226137823296,0.42260042331879893,0.5453411710009769
674,249,41.80379012338773,0.49488489486922643,0.7596860688244782
675,241,9.253581462010441,0.19183755142255293,0.2419102922918553
676,248,48.01610532113741,0.6104564768446274,0.8664665055833355
677,234,46.833473597280246,0.6560280902421314,0.900719607047616
678,239,33.37299441177281,0.4712848963852342,0.709189736544871
679,239,64.77052149161462,0.6326627796089025,0.9442682642191104
680,250,25.511004058475248,0.3195014616106947,0.39212867086427555
681,250,73.44502456672117,0.761338808205649,0.909845025830349
682,251,29.419038817141928,0.456919650250056,0.6149332341716939
683,233,59.244666573981746,0.7001250492722088,0.9480839698116291
684,231,22.30024276298684,0.37557876765939746,0.4244146544792315
685,248,23.173155196212797,0.3094169430060945,0.40882544405102694
686,253,56.4418742325445,0.6099030811370704,0.8196213873432419
687,236,45.12005683697554,0.554048048292441,0.8000864171115726
688,247,66.24208665439916,0.5978759028763104,0.7917073644758125
689,242,52.37189392720487,0.6000465723582767,0.9100682527421181
690,247,29.101735399493784,0.35098866944540763,0.4165264935545442
691,252,64.46263378735264,0.7373677764876199,1.0519324691929095
692,239,71.3867818011175,0.8912107507731962,1.1890950834222862
693,244,54.800846863066155,0.5678878103282847,0.7384904365511147
694,246,58.51504442150391,0.693537810427482,1.0186422747971462
695,232,30.590923706957533,0.3944464221201591,0.5429238006631097
696,244,28.20798998578665,0.4198275815044005,0.5900270376802134
697,242,31.61634260208006,0.43188600754795636,0.5823981684895404
698,259,29.875939279651227,0.42852593017364515,0.49055179145554045
699,234,36.19391712643054,0.5273989733437782,0.6847062033117708
700,237,28.928952205758556,0.4984308921479837,0.7118094302780296
701,236,49.45340863906817,0.6869114588475861,0.9431383268913299
702,235,39.95015504137048,0.59317355691903,0.8068449291589814
703,242,14.272464687056125,0.18096785889044584,0.1711835868474964
704,254,46.591573467132676,0.554036650199685,0.7388718798351669
705,242,68.58394391760542,0.7112672275928236,1.0967626247705038
706,241,46.34027469310557,0.6218360936055846,0.8241767715167813
707,229,24.368168280109867,0.4053920139470538,0.5790414303207116
708,248,28.3903586787766,0.45070535012569957,0.594561759424465
709,256,51.34724042669568,0.6334206364812708,0.8796357946019938
710,242,16.005115184590004,0.3111499470220027,0.36397358677880476
711,234,74.64259352922197,0.8075248533183863,1.1282441480966603
712,241,49.73369167669197,0.5006405690286982,0.6928167292074516
713,243,31.536135010429234,0.452358039599669,0.633776676743633
