strategy,fold,trade_id,holding_period,exit_reason,net_return_pct,net_pnl,is_win
Candidate 7: Combined Adaptive Exit,1,166,1,PROFIT_TARGET,2.897000000000003,2057.852102133707,1
Candidate 7: Combined Adaptive Exit,1,167,1,PROFIT_TARGET,2.8970000000000087,2117.4680775325246,1
Candidate 7: Combined Adaptive Exit,1,168,3,PROFIT_TARGET,2.8970000000000073,2178.811127738641,1
Candidate 7: Combined Adaptive Exit,1,169,5,PROFIT_TARGET,2.8970000000000073,2241.9312861092294,1
Candidate 7: Combined Adaptive Exit,1,170,10,TIME_LIMIT_10D,-5.056982487934998,-4026.8732969028556,0
Candidate 7: Combined Adaptive Exit,1,171,8,PROFIT_TARGET,2.8970000000000073,2190.2215160565383,1
Candidate 7: Combined Adaptive Exit,1,172,3,PROFIT_TARGET,2.897,2253.6722333766907,1
Candidate 7: Combined Adaptive Exit,1,173,3,STOP_LOSS,-4.63428982444941,-3709.6092206895005,0
Candidate 7: Combined Adaptive Exit,1,174,1,STOP_LOSS,-5.771025357077752,-4405.449238504141,0
Candidate 7: Combined Adaptive Exit,1,175,3,STOP_LOSS,-6.798528552238308,-4890.312476113563,0
Candidate 7: Combined Adaptive Exit,1,176,1,PROFIT_TARGET,2.8970000000000016,1942.195521981765,1
Candidate 7: Combined Adaptive Exit,1,177,1,PROFIT_TARGET,2.896999999999997,1998.4609262535737,1
Candidate 7: Combined Adaptive Exit,1,178,2,STOP_LOSS,-9.420259373094254,-6686.713869379179,0
Candidate 7: Combined Adaptive Exit,1,179,3,STOP_LOSS,-10.866618598787547,-6986.752775863319,0
Candidate 7: Combined Adaptive Exit,1,180,1,PROFIT_TARGET,2.897000000000004,1660.2360105744683,1
Candidate 7: Combined Adaptive Exit,1,181,3,STOP_LOSS,-13.470103725628258,-7943.190663374369,0
Candidate 7: Combined Adaptive Exit,1,182,2,STOP_LOSS,-16.08008595255492,-8205.000203780495,0
Candidate 7: Combined Adaptive Exit,1,183,1,PROFIT_TARGET,2.896999999999993,1240.5199583793292,1
Candidate 7: Combined Adaptive Exit,1,184,2,STOP_LOSS,-15.156697791974668,-6678.248341661406,0
Candidate 7: Combined Adaptive Exit,1,185,1,PROFIT_TARGET,2.8970000000000042,1082.9889671156518,1
Candidate 7: Combined Adaptive Exit,1,186,1,PROFIT_TARGET,2.897000000000006,1114.363157492993,1
Candidate 7: Combined Adaptive Exit,1,187,1,PROFIT_TARGET,2.8970000000000056,1146.6462581655646,1
Candidate 7: Combined Adaptive Exit,1,188,2,PROFIT_TARGET,2.8970000000000034,1179.8646002646203,1
Candidate 7: Combined Adaptive Exit,1,189,1,STOP_LOSS,-18.23134051649212,-7640.2046464663445,0
Candidate 7: Combined Adaptive Exit,1,190,1,PROFIT_TARGET,2.897000000000009,992.7085491261581,1
Candidate 7: Combined Adaptive Exit,1,191,1,PROFIT_TARGET,2.897000000000006,1021.467315794342,1
Candidate 7: Combined Adaptive Exit,1,192,1,PROFIT_TARGET,2.8969999999999976,1051.059223932901,1
Candidate 7: Combined Adaptive Exit,1,193,1,PROFIT_TARGET,2.8969999999999994,1081.5084096502378,1
Candidate 7: Combined Adaptive Exit,1,194,1,PROFIT_TARGET,2.8970000000000065,1112.8397082778079,1
Candidate 7: Combined Adaptive Exit,1,195,1,PROFIT_TARGET,2.8969999999999994,1145.0786746266133,1
Candidate 7: Combined Adaptive Exit,1,196,1,PROFIT_TARGET,2.896999999999995,1178.2516038305446,1
Candidate 7: Combined Adaptive Exit,1,197,1,PROFIT_TARGET,2.8970000000000073,1212.3855527935207,1
Candidate 7: Combined Adaptive Exit,1,198,1,PROFIT_TARGET,2.897000000000003,1247.508362257947,1
Candidate 7: Combined Adaptive Exit,1,199,10,TIME_LIMIT_10D,-7.860556546342877,-3482.979989971292,0
Candidate 7: Combined Adaptive Exit,1,200,1,PROFIT_TARGET,2.8970000000000007,1182.7467492030908,1
Candidate 7: Combined Adaptive Exit,1,201,2,PROFIT_TARGET,2.8970000000000042,1217.010922527506,1
Candidate 7: Combined Adaptive Exit,1,202,3,STOP_LOSS,-9.001145498560632,-3890.8678051291595,0
Candidate 7: Combined Adaptive Exit,1,203,5,STOP_LOSS,-9.926870094496728,-3904.7834844980616,0
Candidate 7: Combined Adaptive Exit,1,204,1,PROFIT_TARGET,2.8970000000000047,1026.427711092627,1
Candidate 7: Combined Adaptive Exit,1,205,1,PROFIT_TARGET,2.897000000000003,1056.16332188298,1
Candidate 7: Combined Adaptive Exit,1,206,2,PROFIT_TARGET,2.8970000000000034,1086.76037331793,1
Candidate 7: Combined Adaptive Exit,1,207,1,PROFIT_TARGET,2.897000000000011,1118.2438213329533,1
Candidate 7: Combined Adaptive Exit,1,208,10,TIME_LIMIT_10D,-1.4908760728989519,-592.1507310160707,0
Candidate 7: Combined Adaptive Exit,1,209,1,STOP_LOSS,-7.756730786109589,-3034.91058476583,0
Candidate 7: Combined Adaptive Exit,1,210,1,PROFIT_TARGET,2.8970000000000122,1045.5633785187674,1
Candidate 7: Combined Adaptive Exit,1,211,1,PROFIT_TARGET,2.8970000000000034,1075.853349594453,1
Candidate 7: Combined Adaptive Exit,1,212,2,STOP_LOSS,-9.173059804760953,-3505.2703477256737,0
Candidate 7: Combined Adaptive Exit,1,213,10,TIME_LIMIT_10D,-2.423720118255312,-841.2100365012076,0
Candidate 7: Combined Adaptive Exit,1,214,1,PROFIT_TARGET,2.897000000000006,981.1032844011522,1
Candidate 7: Combined Adaptive Exit,1,215,4,PROFIT_TARGET,2.8970000000000047,1009.5258465502532,1
Candidate 7: Combined Adaptive Exit,1,216,6,STOP_LOSS,-6.581377608977805,-2359.872120576134,0
Candidate 7: Combined Adaptive Exit,1,217,7,STOP_LOSS,-6.049003602758787,-2026.2310305574053,0
Candidate 7: Combined Adaptive Exit,1,218,1,STOP_LOSS,-5.64454366136591,-1776.3778366039692,0
Candidate 7: Combined Adaptive Exit,1,219,4,PROFIT_TARGET,2.8970000000000073,860.244736110059,1
Candidate 7: Combined Adaptive Exit,1,220,3,PROFIT_TARGET,2.8970000000000056,885.1660261151669,1
Candidate 7: Combined Adaptive Exit,1,221,1,PROFIT_TARGET,2.8970000000000122,910.8092858917254,1
Candidate 7: Combined Adaptive Exit,1,222,8,PROFIT_TARGET,2.896999999999998,937.1954309040043,1
Candidate 7: Combined Adaptive Exit,1,223,1,PROFIT_TARGET,2.896999999999996,964.3459825372926,1
Candidate 7: Combined Adaptive Exit,1,224,1,STOP_LOSS,-7.432463779377067,-2545.7742813229333,0
Candidate 7: Combined Adaptive Exit,1,225,1,PROFIT_TARGET,2.8969999999999985,918.5320047214734,1
Candidate 7: Combined Adaptive Exit,1,226,2,PROFIT_TARGET,2.896999999999998,945.1418768982544,1
Candidate 7: Combined Adaptive Exit,1,227,2,PROFIT_TARGET,2.8970000000000122,972.5226370720014,1
Candidate 7: Combined Adaptive Exit,1,228,3,STOP_LOSS,-8.268304687681075,-2856.080268023597,0
Candidate 7: Combined Adaptive Exit,1,229,2,PROFIT_TARGET,2.8969999999999936,917.9559725033276,1
Candidate 7: Combined Adaptive Exit,1,230,6,PROFIT_TARGET,2.896999999999996,944.5491570267498,1
Candidate 7: Combined Adaptive Exit,1,231,1,TIME_LIMIT_10D,-0.6643170380255397,-222.871314018738,0
Candidate 1: Control Baseline (Fixed 10D),2,1,10,TIME_LIMIT_10D,19.451238510408547,19451.238510408548,1
Candidate 1: Control Baseline (Fixed 10D),2,2,10,TIME_LIMIT_10D,3.6290033594624864,4334.889458462274,1
Candidate 1: Control Baseline (Fixed 10D),2,3,10,TIME_LIMIT_10D,11.913880936333326,14747.731901908477,1
Candidate 1: Control Baseline (Fixed 10D),2,4,10,TIME_LIMIT_10D,3.5095659717647534,4861.937205397137,1
Candidate 1: Control Baseline (Fixed 10D),2,5,10,TIME_LIMIT_10D,10.926177914469601,15667.679910414836,1
Candidate 1: Control Baseline (Fixed 10D),2,6,10,TIME_LIMIT_10D,-3.2665294968244973,-5195.85539444165,0
Candidate 1: Control Baseline (Fixed 10D),2,7,10,TIME_LIMIT_10D,6.4104539699897085,9863.613056882696,1
Candidate 1: Control Baseline (Fixed 10D),2,8,10,TIME_LIMIT_10D,8.822994727895491,14445.998201002316,1
Candidate 1: Control Baseline (Fixed 10D),2,9,10,TIME_LIMIT_10D,8.020986077238508,14291.571039710114,1
Candidate 1: Control Baseline (Fixed 10D),2,10,10,TIME_LIMIT_10D,-2.874348577176781,-5532.224326114046,0
Candidate 1: Control Baseline (Fixed 10D),2,11,10,TIME_LIMIT_10D,11.441938976728816,21389.16935885473,1
Candidate 1: Control Baseline (Fixed 10D),2,12,10,TIME_LIMIT_10D,4.111776574398004,8565.889342633956,1
Candidate 1: Control Baseline (Fixed 10D),2,13,10,TIME_LIMIT_10D,7.765866192556342,16843.514410512496,1
Candidate 1: Control Baseline (Fixed 10D),2,14,10,TIME_LIMIT_10D,4.560158949550795,10658.694482984038,1
Candidate 1: Control Baseline (Fixed 10D),2,15,10,TIME_LIMIT_10D,7.6910838095179095,18796.53561027425,1
Candidate 1: Control Baseline (Fixed 10D),2,16,10,TIME_LIMIT_10D,-7.6317100250001255,-20085.92682660959,0
Candidate 1: Control Baseline (Fixed 10D),2,17,10,TIME_LIMIT_10D,-3.158714789326636,-7678.976403360871,0
Candidate 1: Control Baseline (Fixed 10D),2,18,10,TIME_LIMIT_10D,6.3843902356999855,15030.481328032654,1
Candidate 1: Control Baseline (Fixed 10D),2,19,10,TIME_LIMIT_10D,-1.7039274503014794,-4267.587868128331,0
Candidate 1: Control Baseline (Fixed 10D),2,20,10,TIME_LIMIT_10D,6.737414700867698,16586.731634249772,1
Candidate 1: Control Baseline (Fixed 10D),2,21,10,TIME_LIMIT_10D,0.4796540109006687,1260.4113290209675,1
Candidate 1: Control Baseline (Fixed 10D),2,22,10,TIME_LIMIT_10D,2.5981003545395547,6859.907676321527,1
Candidate 1: Control Baseline (Fixed 10D),2,23,10,TIME_LIMIT_10D,2.5063217738196677,6789.510986930658,1
Candidate 1: Control Baseline (Fixed 10D),2,24,10,TIME_LIMIT_10D,8.333815677675341,23141.750616349684,1
Candidate 1: Control Baseline (Fixed 10D),2,25,10,TIME_LIMIT_10D,7.962635340977574,23953.7319541467,1
Candidate 1: Control Baseline (Fixed 10D),2,26,10,TIME_LIMIT_10D,8.08934900130149,26272.621434854766,1
Candidate 1: Control Baseline (Fixed 10D),2,27,10,TIME_LIMIT_10D,-4.166645210927392,-14627.134621921068,0
Candidate 1: Control Baseline (Fixed 10D),2,28,10,TIME_LIMIT_10D,3.851290439720582,12956.73867783357,1
Candidate 1: Control Baseline (Fixed 10D),2,29,10,TIME_LIMIT_10D,-1.7743253217268475,-6199.1846989069645,0
Candidate 1: Control Baseline (Fixed 10D),2,30,10,TIME_LIMIT_10D,-1.3147455680513773,-4511.989304178794,0
Candidate 1: Control Baseline (Fixed 10D),2,31,10,TIME_LIMIT_10D,-5.209998729570956,-17644.779215830942,0
Candidate 1: Control Baseline (Fixed 10D),2,32,10,TIME_LIMIT_10D,-15.314953427030664,-49165.08798031567,0
Candidate 1: Control Baseline (Fixed 10D),2,33,10,TIME_LIMIT_10D,5.895517752965283,16027.648979184112,1
Candidate 1: Control Baseline (Fixed 10D),2,34,10,TIME_LIMIT_10D,1.6650986691142722,4793.6400780417825,1
Candidate 1: Control Baseline (Fixed 10D),2,35,10,TIME_LIMIT_10D,0.8128557780368393,2379.089787117052,1
Candidate 1: Control Baseline (Fixed 10D),2,36,10,TIME_LIMIT_10D,12.58445523343841,37131.942825742284,1
Candidate 1: Control Baseline (Fixed 10D),2,37,10,TIME_LIMIT_10D,1.842762430849356,6121.544813510314,1
Candidate 1: Control Baseline (Fixed 10D),2,38,10,TIME_LIMIT_10D,-3.6845881458603875,-12465.531628470593,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,1,1,PROFIT_TARGET,2.897000000000001,2897.000000000001,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,2,9,PROFIT_TARGET,2.8969999999999954,2980.9260899999954,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,3,1,PROFIT_TARGET,2.896999999999996,3067.283518827295,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,4,7,PROFIT_TARGET,2.8969999999999962,3156.142722367723,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,5,4,PROFIT_TARGET,2.8969999999999954,3247.5761770347144,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,6,1,PROFIT_TARGET,2.8969999999999954,3341.65845888341,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,7,3,PROFIT_TARGET,2.896999999999996,3438.4663044372624,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,8,1,PROFIT_TARGET,2.8970000000000002,3538.078673276815,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,9,4,PROFIT_TARGET,2.897000000000001,3640.5768124416454,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,10,1,PROFIT_TARGET,2.897000000000005,3746.0443226980856,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,11,1,PROFIT_TARGET,2.8970000000000047,3854.567226726648,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,12,9,PROFIT_TARGET,2.8970000000000007,3966.2340392849137,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,13,2,PROFIT_TARGET,2.897000000000011,4081.135839403012,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,14,8,PROFIT_TARGET,2.8969999999999967,4199.366344670498,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,15,2,PROFIT_TARGET,2.8969999999999936,4321.021987675597,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,16,3,PROFIT_TARGET,2.8970000000000065,4446.201994658579,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,17,7,PROFIT_TARGET,2.8970000000000056,4575.008466443836,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,18,10,TIME_LIMIT_10D,-2.8743485771767805,-4670.738513713842,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,19,1,PROFIT_TARGET,2.896999999999996,4572.2351669744085,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,20,3,PROFIT_TARGET,2.897000000000007,4704.692819761674,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,21,3,PROFIT_TARGET,2.8970000000000034,4840.987770750165,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,22,4,PROFIT_TARGET,2.897000000000006,4981.231186468801,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,23,2,PROFIT_TARGET,2.896999999999997,5125.537453940787,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,24,10,TIME_LIMIT_10D,-7.631710025000124,-13893.622341677004,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,25,1,PROFIT_TARGET,2.8969999999999962,4871.526034743068,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,26,5,PROFIT_TARGET,2.8969999999999976,5012.654143969576,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,27,4,PROFIT_TARGET,2.8970000000000073,5157.870734520392,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,28,3,PROFIT_TARGET,2.8970000000000047,5307.294249699444,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,29,3,PROFIT_TARGET,2.8969999999999994,5461.046564113227,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,30,5,PROFIT_TARGET,2.8969999999999994,5619.253083075587,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,31,5,PROFIT_TARGET,2.8970000000000002,5782.042844892289,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,32,7,PROFIT_TARGET,2.897000000000001,5949.54862610882,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,33,3,PROFIT_TARGET,2.897000000000003,6121.907049807197,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,34,5,PROFIT_TARGET,2.897000000000011,6299.258697040129,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,35,2,PROFIT_TARGET,2.8970000000000016,6481.748221493361,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,36,10,TIME_LIMIT_10D,1.9083417607618256,4393.418041317161,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,37,1,PROFIT_TARGET,2.896999999999993,6796.8017881269625,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,38,4,PROFIT_TARGET,2.897000000000006,6993.70513592903,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,39,2,PROFIT_TARGET,2.8970000000000073,7196.312773716898,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,40,10,TIME_LIMIT_10D,-5.239362382411164,-13391.91506340547,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,41,3,PROFIT_TARGET,2.897000000000004,7016.826175384611,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,42,9,PROFIT_TARGET,2.896999999999993,7220.103629685476,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,43,1,PROFIT_TARGET,2.896999999999998,7429.270031837477,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,44,10,TIME_LIMIT_10D,-5.295778110744685,-13974.302555483975,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,45,10,TIME_LIMIT_10D,-1.3147455680513773,-3285.5752423876656,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,46,10,TIME_LIMIT_10D,-5.209998729570956,-12848.71169690905,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,47,10,TIME_LIMIT_10D,-15.314953427030673,-35801.41373746829,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,48,2,PROFIT_TARGET,2.897000000000001,5735.083191021564,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,49,3,PROFIT_TARGET,2.896999999999995,5901.228551065447,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,50,6,PROFIT_TARGET,2.897000000000007,6072.187142189838,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,51,8,PROFIT_TARGET,2.8970000000000025,6248.098403699068,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,52,3,PROFIT_TARGET,2.896999999999994,6429.10581445421,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,53,2,PROFIT_TARGET,2.896999999999996,6615.357009898952,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,54,10,TIME_LIMIT_10D,-0.9076377185214807,-2132.6522236830833,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,2,55,10,TIME_LIMIT_10D,-3.6845881458603875,-8578.999384972189,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,1,10,TIME_LIMIT_10D,19.451238510408547,19451.238510408548,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,2,10,TIME_LIMIT_10D,3.6290033594624864,4334.889458462274,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,3,10,TIME_LIMIT_10D,11.913880936333326,14747.731901908477,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,4,10,TIME_LIMIT_10D,3.5095659717647534,4861.937205397137,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,5,10,TIME_LIMIT_10D,10.926177914469601,15667.679910414836,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,6,10,TIME_LIMIT_10D,-3.2665294968244973,-5195.85539444165,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,7,10,TIME_LIMIT_10D,6.4104539699897085,9863.613056882696,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,8,10,TIME_LIMIT_10D,8.822994727895491,14445.998201002316,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,9,10,TIME_LIMIT_10D,8.020986077238508,14291.571039710114,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,10,5,STOP_LOSS,-5.747796235604576,-11062.714664687901,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,11,10,TIME_LIMIT_10D,11.345784923380418,20581.944721390526,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,12,10,TIME_LIMIT_10D,4.111776574398004,8305.29666289711,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,13,10,TIME_LIMIT_10D,7.765866192556342,16331.098666991818,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,14,10,TIME_LIMIT_10D,4.560158949550795,10334.43419351326,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,15,10,TIME_LIMIT_10D,7.691083809517911,18224.704783547248,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,16,3,STOP_LOSS,-3.9179584736408453,-9997.986235723029,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,17,10,STOP_LOSS,-4.044181820805504,-9915.75073519493,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,18,10,TIME_LIMIT_10D,6.3843902356999855,15020.544135946408,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,19,10,TIME_LIMIT_10D,-1.7039274503014794,-4264.766412217174,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,20,10,TIME_LIMIT_10D,6.7374147008677,16575.76554908355,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,21,10,TIME_LIMIT_10D,0.47965401090066867,1259.5780257347442,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,22,10,TIME_LIMIT_10D,2.5981003545395542,6855.372344499091,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,23,10,TIME_LIMIT_10D,2.506321773819667,6785.022196892843,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,24,10,TIME_LIMIT_10D,8.333815677675343,23126.450772248372,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,25,10,TIME_LIMIT_10D,7.962635340977574,23937.895279963363,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,26,10,TIME_LIMIT_10D,8.089349001301493,26255.2516593892,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,27,7,STOP_LOSS,-4.973609325639469,-17448.46322856128,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,28,10,TIME_LIMIT_10D,2.3786259482594394,7929.684351823849,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,29,10,TIME_LIMIT_10D,3.8512904397205823,13144.53768807207,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,30,10,TIME_LIMIT_10D,-1.7743253217268475,-6289.037614805631,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,31,1,STOP_LOSS,-2.7238091634041033,-9483.15041043393,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,32,1,STOP_LOSS,-3.469232230541536,-11749.405452523435,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,33,10,TIME_LIMIT_10D,10.774730864255034,35225.300748227186,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,34,6,STOP_LOSS,-4.448411363262726,-16109.940031281905,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,35,1,STOP_LOSS,-3.287580738439034,-11376.359868003745,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,36,1,STOP_LOSS,-4.336818849955377,-14513.776250600566,0
Candidate 3: ATR Protective Stop (1.5x ATR14),2,37,10,TIME_LIMIT_10D,5.895517752965283,18874.519822303297,1
Candidate 3: ATR Protective Stop (1.5x ATR14),2,38,10,TIME_LIMIT_10D,1.6650986691142726,5645.098341715301,1
